fact_id,country_id,year_id,language_id,religion_id,region_id,population,infected_num,infected_with_hiv_num,case_detection_rate,case_fatality_rate,smoking_prevalence,gdp_per_capita,health_development_ratio,human_development_index,democracy,monarchy
1287,59,2,4,4,6,219097894,808000,4700,11.00,0.15,28.10,748.26,1.33,0.605,democracy,republic
1288,23,2,28,6,5,12658493,72000,7900,27.00,0.12,21.40,321.15,0.61,0.304,autocracy,N/A
1289,80,2,22,4,5,23526540,17000,1500,88.00,0.12,20.90,3913.43,7.74,0.835,autocracy,N/A
1290,95,2,16,4,3,11920645,21000,2500,24.00,0.43,5.30,208.38,0.24,0.162,democracy,republic
1291,118,2,32,5,4,486567,96,19,78.00,0.16,6.40,1750.58,2.26,0.742,democracy,republic
1292,119,2,33,2,2,8896022,450,17,87.00,0.21,17.80,27247.86,19.46,1.113,democracy,monarchy
1293,112,2,6,5,3,84605,22,4,87.00,0.10,15.50,7663.14,5.35,0.789,autocracy,N/A
1294,121,2,38,4,2,6407376,14000,0,25.00,0.07,15.90,171.05,0.81,0.566,autocracy,N/A
1295,128,2,19,5,2,49106856,59000,7500,63.00,0.26,30.60,807.80,3.90,0.877,democracy,republic
1296,131,2,62,5,5,191035,240,67,74.00,0.15,19.80,1363.19,2.39,0.617,democracy,republic
1297,133,2,6,5,3,10325183,75000,57000,62.00,0.38,11.00,382.94,0.30,0.018,autocracy,N/A
1298,134,2,6,5,3,11971895,74000,54000,76.00,0.25,10.90,568.39,0.47,0.344,autocracy,N/A
1299,23,3,28,6,5,12855242,71000,7400,35.00,0.15,21.20,338.99,0.70,0.354,autocracy,N/A
1300,69,3,6,5,5,92261,250,2,80.00,0.17,49.30,826.92,0.97,0.634,democracy,republic
1301,85,3,6,3,3,1234085,180,25,78.00,0.09,17.30,4018.95,4.34,0.822,democracy,republic
1302,79,3,6,5,3,11880448,48000,34000,52.00,0.56,11.60,298.43,0.31,0.128,democracy,republic
1303,108,3,29,5,3,8400185,7500,3200,80.00,0.16,11.70,233.15,0.34,0.076,autocracy,N/A
1304,113,3,6,6,5,4146890,1700,150,87.00,0.07,13.70,22159.69,23.10,0.624,autocracy,N/A
1305,115,3,31,4,1,9550067,27000,1100,27.00,0.34,10.10,999999.00,0.30,0.040,autocracy,N/A
1306,26,3,13,4,3,9116187,14000,3600,37.00,0.35,7.10,221.42,0.27,0.024,autocracy,N/A
1307,121,3,38,4,2,6531668,14000,0,28.00,0.07,15.70,190.00,0.90,0.598,autocracy,N/A
1308,129,3,9,5,4,3278857,620,84,87.00,0.12,26.70,4090.89,4.64,0.918,democracy,republic
1309,130,3,23,4,2,25399983,29000,77,72.00,0.23,10.80,383.34,1.25,0.415,autocracy,N/A
1310,133,3,6,5,3,10647946,74000,54000,73.00,0.26,10.80,382.24,0.33,0.057,autocracy,N/A
1311,134,3,6,5,3,12087657,75000,53000,79.00,0.21,10.90,530.53,0.47,0.338,autocracy,N/A
1312,116,4,9,5,2,42506544,11000,2100,87.00,0.08,28.30,21463.44,15.92,0.993,democracy,monarchy
1313,42,4,6,5,5,866284,250,8,75.00,0.11,14.60,2818.91,2.94,0.797,autocracy,N/A
1314,23,4,28,6,5,13050951,70000,6900,40.00,0.14,21.00,362.34,0.79,0.401,autocracy,N/A
1315,96,4,6,5,3,137202652,301000,62000,15.00,0.44,4.90,795.39,0.28,0.034,autocracy,N/A
1316,119,4,33,2,2,8958428,460,15,87.00,0.14,15.70,37321.80,20.54,1.080,democracy,monarchy
1317,122,4,15,6,6,64868171,155000,38000,35.00,0.23,20.30,2359.12,3.78,0.545,democracy,monarchy
1318,127,4,6,5,3,26352126,65000,34000,66.00,0.25,10.70,254.30,0.40,0.114,autocracy,N/A
1319,109,4,63,5,5,185422,31,999999,87.00,0.09,26.10,1909.15,3.54,0.812,autocracy,N/A
1320,120,5,14,5,2,7384200,630,78,87.00,0.07,22.40,54878.47,15.59,0.939,democracy,republic
1321,116,5,9,5,2,43234562,6900,1100,87.00,0.10,27.90,24861.28,16.30,1.000,democracy,monarchy
1322,23,5,28,6,5,13244730,69000,6400,44.00,0.13,20.70,408.51,0.88,0.441,autocracy,N/A
1323,69,5,6,5,5,96092,390,2,80.00,0.11,49.00,1131.15,0.99,0.660,democracy,republic
1324,74,5,6,5,3,3156889,8300,2200,52.00,0.29,7.10,286.06,0.39,0.080,autocracy,N/A
1325,113,5,6,6,5,4172764,1600,110,87.00,0.06,13.40,27608.54,26.50,0.629,autocracy,N/A
1326,119,5,33,2,2,8993803,490,15,87.00,0.11,14.60,42821.67,21.76,0.971,democracy,monarchy
1327,122,5,15,6,6,65452056,152000,35000,36.00,0.22,19.90,2660.13,3.98,0.775,democracy,monarchy
1328,126,5,44,4,2,4958092,4500,330,76.00,0.27,21.90,1453.92,1.17,0.399,autocracy,N/A
1329,131,5,62,5,5,205711,180,67,65.00,0.19,18.80,1788.12,2.43,0.643,democracy,republic
1330,109,5,63,5,5,186238,39,999999,87.00,0.09,25.40,2353.46,3.61,0.814,autocracy,N/A
1331,134,5,6,5,3,12365896,75000,53000,75.00,0.24,11.10,483.00,0.47,0.192,autocracy,N/A
1332,8,6,6,5,5,20294493,1200,59,87.00,0.06,18.90,34081.00,14.18,0.625,democracy,monarchy
1333,120,6,14,5,2,7431821,590,62,87.00,0.07,21.40,56546.79,15.93,0.944,democracy,republic
1334,59,6,4,4,6,230871650,832000,13000,31.00,0.14,28.50,1263.29,1.61,0.652,democracy,republic
1335,68,6,6,5,3,35796484,225000,116000,46.00,0.47,10.00,511.62,0.72,0.446,democracy,republic
1336,69,6,6,5,5,98039,410,2,80.00,0.10,47.50,1214.64,1.00,0.661,democracy,republic
1337,74,6,6,5,3,3301021,8800,2300,39.00,0.35,7.10,294.89,0.43,0.117,autocracy,N/A
1338,85,6,6,3,3,1257219,160,3,78.00,0.10,17.10,5282.91,4.64,0.852,democracy,republic
1339,115,6,31,4,1,10644224,30000,1200,42.00,0.28,9.90,999999.00,0.30,0.036,autocracy,N/A
1340,118,6,32,5,4,519314,150,28,77.00,0.11,6.30,3590.65,2.60,0.736,democracy,republic
1341,127,6,6,5,3,27963283,65000,33000,63.00,0.27,9.80,333.73,0.48,0.177,autocracy,N/A
1342,131,6,62,5,5,210754,170,67,44.00,0.29,18.60,1887.23,2.42,0.502,democracy,republic
1343,116,7,9,5,2,44695448,9000,1000,87.00,0.07,26.80,28365.31,17.96,1.016,democracy,monarchy
1344,52,7,16,4,3,9441174,19000,4100,45.00,0.31,6.30,453.40,0.41,0.216,autocracy,N/A
1345,59,7,4,4,6,233951648,835000,16000,33.00,0.15,28.60,1589.80,1.70,0.668,democracy,republic
1346,73,7,6,5,3,1945061,24000,18000,52.00,0.43,17.90,904.61,0.37,0.243,democracy,monarchy
1347,82,7,16,4,3,13990136,9500,2000,53.00,0.26,10.20,523.04,0.35,0.129,democracy,republic
1348,90,7,7,5,3,20787084,72000,45000,49.00,0.39,11.60,435.33,0.40,0.162,autocracy,N/A
1349,84,7,13,4,3,3013668,5100,430,53.00,0.28,12.40,1259.54,0.58,0.296,autocracy,N/A
1350,85,7,6,3,3,1263778,150,7,78.00,0.07,17.20,5695.97,4.67,0.849,democracy,republic
1351,108,7,29,5,3,9299243,10000,4200,78.00,0.17,9.90,366.89,0.61,0.302,autocracy,N/A
1352,110,7,16,4,3,11500093,16000,1800,63.00,0.20,7.90,1027.73,0.72,0.367,democracy,republic
1353,111,7,41,5,2,7511398,3000,5,110.00,0.07,29.10,4382.62,8.74,0.881,democracy,republic
1354,118,7,32,5,4,525002,170,33,77.00,0.10,6.30,5197.75,2.69,0.742,democracy,republic
1355,26,7,13,4,3,10706422,16000,3600,42.90,0.34,7.00,710.40,0.30,0.034,autocracy,N/A
1356,124,7,6,5,5,106256,21,0,87.00,0.09,35.90,2873.08,4.88,0.884,autocracy,N/A
1357,125,7,13,4,1,10346411,2700,17,79.00,0.06,24.00,3369.92,3.54,0.836,autocracy,N/A
1358,132,7,13,4,1,23543089,17000,98,49.00,0.21,13.40,921.42,0.93,0.350,autocracy,N/A
1359,42,8,6,5,5,897833,130,2,75.00,0.30,14.40,4040.15,2.80,0.803,autocracy,N/A
1360,59,8,4,4,6,237062338,837000,19000,33.00,0.15,28.70,1860.00,1.78,0.701,democracy,republic
1361,68,8,6,5,3,38036346,235000,112000,45.00,0.45,9.60,825.67,0.85,0.496,democracy,republic
1362,78,8,25,5,3,20318586,51000,570,43.00,0.27,15.30,438.66,0.80,0.402,democracy,republic
1363,79,8,6,5,3,13576347,52000,35000,47.00,0.58,10.20,332.26,0.51,0.295,democracy,republic
1364,80,8,22,4,5,26998390,19000,1400,86.00,0.10,19.00,7243.46,9.13,0.846,autocracy,N/A
1365,108,8,29,5,3,9549931,10000,3800,78.00,0.16,9.40,438.66,0.70,0.348,autocracy,N/A
1366,26,8,13,4,3,11081665,17000,3800,35.00,0.36,7.00,799.60,0.31,0.056,autocracy,N/A
1367,122,8,15,6,6,67102387,138000,23000,40.00,0.18,19.30,3973.02,4.67,0.823,autocracy,N/A
1368,121,8,38,4,2,7194471,12000,110,52.00,0.08,15.50,526.64,1.38,0.703,autocracy,N/A
1369,126,8,44,4,2,5244052,4600,620,74.00,0.26,20.70,2600.37,1.39,0.429,autocracy,N/A
1370,131,8,62,5,5,221278,170,67,72.00,0.15,18.10,2352.97,2.40,0.502,democracy,republic
1371,120,9,14,5,2,7641735,530,37,87.00,0.08,19.60,74572.23,17.45,0.949,democracy,republic
1372,116,9,9,5,2,46235046,8900,800,87.00,0.06,25.70,35366.26,19.33,1.013,democracy,monarchy
1373,52,9,16,4,3,9898860,19000,4300,52.00,0.28,6.30,715.10,0.45,0.251,autocracy,N/A
1374,73,9,6,5,3,1966540,24000,18000,49.00,0.46,17.10,889.13,0.38,0.279,democracy,monarchy
1375,82,9,16,4,3,14940782,9700,2000,62.00,0.22,10.20,697.09,0.39,0.189,democracy,republic
1376,84,9,13,4,3,3183267,4800,250,56.00,0.25,12.60,1579.51,0.61,0.300,autocracy,N/A
1377,79,9,6,5,3,13976415,52000,33000,46.00,0.55,9.90,387.61,0.55,0.327,democracy,republic
1378,113,9,6,6,5,4806742,1800,73,87.00,0.06,13.30,40007.47,28.85,0.634,autocracy,N/A
1379,123,9,16,5,3,6368815,4900,1600,60.00,0.27,6.00,546.35,0.60,0.237,autocracy,N/A
1380,131,9,62,5,5,226902,170,67,61.00,0.21,17.90,2629.05,2.39,0.502,democracy,republic
1381,134,9,6,5,3,12959152,63000,46000,58.00,0.38,11.20,356.69,0.49,0.199,autocracy,N/A
1382,108,10,29,5,3,10060434,9500,3200,78.00,0.15,8.40,579.73,0.89,0.428,autocracy,N/A
1383,114,10,53,5,2,2035600,210,0,87.00,0.12,21.80,24694.23,23.23,0.951,democracy,republic
1384,121,10,38,4,2,7490233,11000,180,68.00,0.08,15.60,676.12,1.54,0.727,autocracy,N/A
1385,126,10,44,4,2,5451595,4300,740,73.00,0.26,20.10,4036.46,1.50,0.442,autocracy,N/A
1386,125,10,13,4,1,10650676,2700,21,79.00,0.06,24.20,4128.46,3.96,0.857,autocracy,N/A
1387,131,10,62,5,5,232726,170,67,80.00,0.16,17.70,2573.89,2.38,0.502,democracy,republic
1388,133,10,6,5,3,13490395,69000,47000,65.00,0.29,11.20,1159.91,0.65,0.264,democracy,republic
1389,120,11,14,5,2,7825756,580,39,87.00,0.06,19.60,77117.13,17.88,0.951,democracy,republic
1390,42,11,6,5,5,910428,250,5,76.00,0.11,14.30,3652.54,2.82,0.511,autocracy,N/A
1391,59,11,4,4,6,246305322,842000,24000,36.00,0.14,29.60,3122.36,2.05,0.739,democracy,republic
1392,69,11,6,5,5,108701,360,3,80.00,0.13,41.20,1516.76,1.02,0.373,democracy,republic
1393,80,11,22,4,5,28655784,22000,2000,86.00,0.09,18.90,9040.57,9.20,0.847,autocracy,N/A
1394,113,11,6,6,5,5077002,1800,75,87.00,0.06,13.20,47236.96,29.12,0.637,autocracy,N/A
1395,115,11,31,4,1,12261752,35000,1100,29.00,0.34,9.70,999999.00,0.34,0.020,autocracy,N/A
1396,114,11,53,5,2,2044623,190,1,87.00,0.11,22.00,23509.54,24.82,0.954,democracy,republic
1397,119,11,33,2,2,9378235,710,15,87.00,0.06,13.00,52869.04,26.27,0.960,democracy,monarchy
1398,26,11,13,4,3,12312578,18000,3900,52.00,0.27,7.00,892.57,0.34,0.115,autocracy,N/A
1399,121,11,38,4,2,7652147,9800,210,71.00,0.09,15.60,749.55,1.61,0.736,autocracy,N/A
1400,59,12,4,4,6,249470034,844000,26000,38.00,0.14,29.90,3643.05,2.14,0.754,democracy,republic
1401,23,12,28,6,5,14722592,63000,3200,62.00,0.08,19.30,882.28,1.66,0.457,autocracy,N/A
1402,103,12,12,5,5,98248614,526000,4000,37.00,0.06,22.60,2450.74,2.24,0.498,democracy,republic
1403,108,12,29,5,3,10573730,8500,2400,78.00,0.14,7.70,668.49,1.10,0.505,autocracy,N/A
1404,117,12,13,4,1,36140803,38000,1300,51.00,0.27,5.60,1366.41,0.86,0.456,autocracy,N/A
1405,118,12,32,5,4,556273,160,53,77.00,0.17,6.20,8263.20,3.14,0.762,democracy,republic
1406,121,12,38,4,2,7824790,9200,170,77.00,0.10,15.60,847.38,1.67,0.744,autocracy,N/A
1407,128,12,19,5,2,46307856,49000,6400,70.00,0.20,26.60,3704.82,6.32,0.877,democracy,republic
1408,132,12,13,4,1,27582901,14000,100,63.00,0.14,13.90,1374.62,1.12,0.545,autocracy,N/A
1409,134,12,6,5,3,13595422,52000,39000,74.00,0.22,11.20,1093.65,0.65,0.269,autocracy,N/A
1410,52,13,16,4,3,10921585,20000,4800,58.00,0.24,6.30,717.05,0.51,0.307,autocracy,N/A
1411,59,13,4,4,6,252698523,847000,27000,39.00,0.14,30.20,3694.36,2.24,0.764,democracy,republic
1412,23,13,28,6,5,14945080,62000,2700,65.00,0.08,19.50,950.88,1.79,0.468,autocracy,N/A
1413,74,13,6,5,3,4373039,13000,2900,61.00,0.23,6.30,675.01,0.64,0.255,democracy,republic
1414,90,13,7,5,3,24337854,88000,51000,54.00,0.34,11.00,657.64,0.56,0.306,autocracy,N/A
1415,103,13,12,5,5,100175508,540000,4900,40.00,0.06,22.90,2694.31,2.27,0.500,democracy,republic
1416,108,13,29,5,3,10829898,7800,2000,78.00,0.14,7.60,725.17,1.19,0.529,autocracy,N/A
1417,115,13,31,4,1,12461162,36000,1100,34.00,0.32,9.60,999999.00,0.37,0.055,autocracy,N/A
1418,111,13,41,5,2,7324618,1800,6,110.00,0.08,26.50,6015.95,10.54,0.908,democracy,republic
1419,119,13,33,2,2,9519488,680,14,87.00,0.06,13.60,58037.82,27.23,0.961,democracy,monarchy
1420,112,13,6,5,3,99543,23,4,87.00,0.03,15.70,12006.68,5.16,0.839,autocracy,N/A
1421,26,13,13,4,3,13211001,19000,4000,55.00,0.25,7.00,967.35,0.37,0.144,autocracy,N/A
1422,126,13,44,4,2,5808544,4000,880,73.00,0.22,19.50,6675.18,1.60,0.452,autocracy,N/A
1423,133,13,6,5,3,14913621,68000,42000,60.00,0.30,11.40,1763.07,0.78,0.311,democracy,republic
1424,120,1,14,5,2,7184000,660,120,87.00,0.10,28.00,38952.03,14.23,0.936,democracy,republic
1425,23,1,28,6,5,12462329,72000,8200,26.00,0.12,21.70,300.61,0.55,0.263,autocracy,N/A
1426,74,1,6,5,3,2928120,7000,2900,21.00,0.47,7.20,306.83,0.27,0.023,autocracy,N/A
1427,90,1,7,5,3,18129657,61000,40000,35.00,0.46,11.30,319.36,0.29,0.022,democracy,republic
1428,85,1,6,3,3,1216633,210,30,78.00,0.07,18.20,3929.08,3.81,0.800,democracy,republic
1429,96,1,6,5,3,126382499,277000,79000,9.30,0.49,5.40,567.93,0.25,0.013,autocracy,N/A
1430,103,1,12,5,5,79625394,470000,330,26.00,0.08,26.60,1072.80,1.82,0.473,democracy,republic
1431,119,1,33,2,2,8872112,480,19,87.00,0.16,18.60,29624.91,19.43,1.127,democracy,monarchy
1432,121,1,38,4,2,6284736,14000,5,20.00,0.07,16.10,138.43,0.74,0.535,autocracy,N/A
1433,128,1,19,5,2,49556660,57000,7900,58.00,0.28,30.10,658.35,3.70,0.869,democracy,republic
1434,73,2,6,5,3,2000860,18000,13000,38.00,0.48,20.00,405.61,0.42,0.250,autocracy,N/A
1435,78,2,25,5,3,17032938,49000,210,34.00,0.31,20.20,334.44,0.59,0.227,democracy,republic
1436,79,2,6,5,3,11593054,46000,35000,57.00,0.53,12.00,150.15,0.28,0.081,democracy,republic
1437,108,2,29,5,3,8287094,6900,3300,79.00,0.17,12.20,238.78,0.30,0.010,autocracy,N/A
1438,117,2,13,4,1,34825162,49000,1700,49.00,0.31,5.60,456.62,0.58,0.340,autocracy,N/A
1439,115,2,31,4,1,9198491,26000,1200,26.00,0.34,10.10,999999.00,0.30,0.041,autocracy,N/A
1440,127,2,6,5,3,24745677,66000,39000,56.00,0.33,11.70,239.47,0.34,0.054,autocracy,N/A
1441,116,3,9,5,2,41755700,8400,1700,87.00,0.10,29.00,17025.53,15.60,0.991,democracy,monarchy
1442,42,3,6,5,5,858056,190,1,76.00,0.09,14.60,2248.71,2.95,0.784,autocracy,N/A
1443,68,3,6,5,3,32629818,174000,100000,46.00,0.45,10.70,389.54,0.57,0.368,democracy,republic
1444,110,3,16,4,3,10466218,16000,1800,53.00,0.24,9.10,681.31,0.51,0.235,democracy,republic
1445,119,3,33,2,2,8925043,430,15,87.00,0.24,16.80,29899.20,19.96,1.102,democracy,monarchy
1446,126,3,44,4,2,4769468,4700,230,77.00,0.24,22.40,967.89,1.03,0.374,autocracy,N/A
1447,124,3,6,5,5,103867,33,0,87.00,0.09,32.60,1845.67,4.36,0.913,autocracy,N/A
1448,128,3,19,5,2,48677285,60000,7200,67.00,0.23,31.00,911.91,4.11,0.883,democracy,republic
1449,109,3,63,5,5,184469,36,999999,87.00,0.09,26.70,1633.01,3.46,0.802,autocracy,N/A
1450,8,4,6,5,5,19819456,1100,73,87.00,0.06,19.90,23492.41,13.60,0.622,democracy,monarchy
1451,120,4,14,5,2,7333441,660,91,87.00,0.07,23.60,49470.40,15.20,0.935,democracy,republic
1452,59,4,4,4,6,225048011,823000,8100,21.00,0.14,28.40,1065.65,1.46,0.637,democracy,republic
1453,68,4,6,5,3,33652217,205000,111000,46.00,0.46,10.50,429.79,0.61,0.392,democracy,republic
1454,69,4,6,5,5,94181,350,2,80.00,0.12,49.30,1015.67,0.99,0.656,democracy,republic
1455,74,4,6,5,3,3119536,8000,2200,31.00,0.40,7.20,243.09,0.35,0.039,autocracy,N/A
1456,73,4,6,5,3,1985055,22000,15000,60.00,0.36,19.20,573.65,0.39,0.238,democracy,monarchy
1457,82,4,16,4,3,12684953,9200,2000,49.00,0.28,10.10,393.41,0.30,0.043,democracy,republic
1458,85,4,6,3,3,1242093,180,5,78.00,0.07,17.00,4793.72,4.51,0.836,democracy,republic
1459,95,4,16,4,3,12796978,20000,1800,35.00,0.35,5.20,268.35,0.27,0.082,democracy,republic
1460,103,4,12,5,5,84731842,474000,370,28.00,0.07,24.60,1048.01,1.94,0.749,democracy,republic
1461,113,4,6,6,5,4138254,1800,140,87.00,0.06,13.50,23730.15,24.70,0.626,autocracy,N/A
1462,26,4,13,4,3,9487822,14000,3400,32.00,0.37,7.10,292.60,0.28,0.008,autocracy,N/A
1463,124,4,6,5,5,104466,18,0,87.00,0.09,33.00,2030.78,4.47,0.943,autocracy,N/A
1464,129,4,9,5,4,3281183,740,92,87.00,0.12,26.30,3624.21,4.80,0.931,democracy,republic
1465,130,4,23,4,2,25711263,30000,110,81.00,0.20,10.60,396.38,1.35,0.749,autocracy,N/A
1466,132,4,13,4,1,21456370,20000,99,51.00,0.20,15.60,620.38,0.77,0.461,autocracy,N/A
1467,133,4,6,5,3,10983588,73000,51000,79.00,0.21,10.50,435.46,0.37,0.096,autocracy,N/A
1468,73,5,6,5,3,1971130,23000,16000,50.00,0.43,18.70,753.38,0.38,0.238,democracy,monarchy
1469,84,5,13,4,3,2868670,5500,430,60.00,0.25,12.30,803.78,0.56,0.278,autocracy,N/A
1470,85,5,6,3,3,1249801,180,3,78.00,0.10,17.00,5388.07,4.57,0.842,democracy,republic
1471,80,5,22,4,5,25256772,17000,1200,87.00,0.10,19.90,4952.21,8.84,0.865,autocracy,N/A
1472,95,5,16,4,3,13265832,20000,1700,34.00,0.35,5.10,286.49,0.29,0.036,democracy,republic
1473,108,5,29,5,3,8816837,8200,3200,79.00,0.16,10.80,273.63,0.45,0.199,autocracy,N/A
1474,110,5,16,4,3,10975701,16000,1600,58.00,0.22,8.50,932.17,0.60,0.303,democracy,republic
1475,118,5,32,5,4,513923,130,32,77.00,0.11,6.40,3006.18,2.51,0.506,democracy,republic
1476,114,5,53,5,2,1993551,290,4,87.00,0.05,21.50,17233.14,17.55,0.936,democracy,republic
1477,125,5,13,4,1,10166156,2500,13,79.00,0.07,24.10,3111.37,3.19,0.810,autocracy,N/A
1478,133,5,6,5,3,11338194,72000,50000,76.00,0.23,10.60,538.59,0.41,0.134,autocracy,N/A
1479,82,6,16,4,3,13538649,9400,1900,50.00,0.27,10.20,489.02,0.33,0.101,democracy,republic
1480,80,6,22,4,5,25836074,18000,2200,86.00,0.11,19.50,5587.02,8.97,0.855,autocracy,N/A
1481,117,6,13,4,1,38852591,56000,1600,50.00,0.32,5.60,914.17,0.69,0.402,autocracy,N/A
1482,114,6,53,5,2,1996921,310,4,87.00,0.06,21.30,18098.91,18.48,0.938,democracy,republic
1483,42,7,6,5,5,890362,150,2,74.00,0.17,14.50,3715.93,2.84,0.811,autocracy,N/A
1484,23,7,28,6,5,13639030,68000,5700,51.00,0.11,20.20,539.75,1.07,0.512,autocracy,N/A
1485,69,7,6,5,5,100022,470,2,80.00,0.09,45.90,1168.47,0.99,0.656,democracy,republic
1486,74,7,6,5,3,3490794,9500,2500,47.00,0.31,7.10,336.12,0.47,0.150,democracy,republic
1487,78,7,25,5,3,19730906,51000,470,43.00,0.26,16.30,338.75,0.76,0.381,democracy,republic
1488,113,7,6,6,5,4407063,1500,76,87.00,0.05,13.30,33769.15,27.63,0.632,autocracy,N/A
1489,114,7,53,5,2,2003119,240,3,87.00,0.08,21.20,19672.97,19.52,0.940,democracy,republic
1490,131,7,62,5,5,215925,170,67,75.00,0.13,18.30,2049.53,2.41,0.502,democracy,republic
1491,109,7,63,5,5,187711,29,999999,87.00,0.09,24.00,2796.60,3.66,0.817,autocracy,N/A
1492,133,7,6,5,3,12129550,70000,49000,68.00,0.28,10.80,1047.92,0.51,0.198,autocracy,N/A
1493,134,7,6,5,3,12636460,71000,50000,63.00,0.36,11.30,447.85,0.46,0.187,autocracy,N/A
1494,8,8,6,5,5,20954557,1300,44,87.00,0.05,17.70,41001.14,15.05,0.628,democracy,monarchy
1495,120,8,14,5,2,7545379,480,36,87.00,0.07,19.90,65359.52,17.03,0.948,democracy,republic
1496,23,8,28,6,5,13841776,67000,5400,54.00,0.10,19.90,631.53,1.17,0.539,autocracy,N/A
1497,90,8,7,5,3,21287636,74000,35000,51.00,0.34,11.50,482.20,0.43,0.196,autocracy,N/A
1498,84,8,13,4,3,3093061,5000,430,60.00,0.24,12.50,1357.12,0.60,0.228,autocracy,N/A
1499,96,8,6,5,3,153267261,336000,74000,25.00,0.40,4.40,1883.46,0.34,0.146,autocracy,N/A
1500,103,8,12,5,5,91075177,474000,1200,30.00,0.06,22.80,1744.64,2.10,0.758,democracy,republic
1501,117,8,13,4,1,41152912,59000,6000,49.00,0.31,5.60,1461.32,0.74,0.415,autocracy,N/A
1502,118,8,32,5,4,531016,170,35,77.33,0.10,6.30,5744.76,2.78,0.746,democracy,republic
1503,114,8,53,5,2,2014165,250,3,87.00,0.12,21.20,23787.65,20.67,0.948,democracy,republic
1504,119,8,33,2,2,9148274,530,11,87.00,0.12,12.80,53700.01,24.52,0.971,democracy,monarchy
1505,112,8,6,5,3,91464,20,4,87.00,0.05,15.90,12154.83,5.30,0.830,autocracy,N/A
1506,123,8,16,5,3,6188344,4700,1800,51.00,0.34,6.00,449.74,0.57,0.375,autocracy,N/A
1507,124,8,6,5,5,106723,26,0,87.00,0.09,35.70,2910.15,4.99,0.895,autocracy,N/A
1508,125,8,13,4,1,10441708,2900,21,79.00,0.06,24.00,3776.33,3.69,0.852,autocracy,N/A
1509,128,8,19,5,2,47062792,58000,3900,65.00,0.24,29.30,3197.93,5.09,0.870,democracy,republic
1510,109,8,63,5,5,188763,24,999999,87.00,0.09,23.30,3133.67,3.67,0.818,autocracy,N/A
1511,85,9,6,3,3,1274635,140,12,78.00,0.14,17.50,8030.06,4.87,0.853,democracy,republic
1512,95,9,16,4,3,15361908,19000,2100,49.00,0.28,4.90,478.50,0.40,0.123,democracy,republic
1513,103,9,12,5,5,92699097,486000,1600,29.00,0.06,22.50,1998.03,2.14,0.763,democracy,republic
1514,115,9,31,4,1,11663097,33000,1300,37.00,0.30,9.70,999999.00,0.32,0.012,autocracy,N/A
1515,114,9,53,5,2,2025088,240,0,87.00,0.15,21.40,27483.34,21.88,0.950,democracy,republic
1516,26,9,13,4,3,11476289,17000,3900,40.00,0.33,7.00,929.38,0.32,0.079,autocracy,N/A
1517,122,9,15,6,6,67619833,133000,23000,42.00,0.17,19.40,4379.66,4.92,0.827,autocracy,N/A
1518,121,9,38,4,2,7338400,11000,140,56.00,0.08,15.50,715.87,1.47,0.716,autocracy,N/A
1519,125,9,13,4,1,10542627,2900,21,79.00,0.06,24.10,4307.58,3.85,0.861,autocracy,N/A
1520,127,9,6,5,3,30539551,66000,39000,64.00,0.28,8.70,474.52,0.63,0.257,autocracy,N/A
1521,109,9,63,5,5,190113,14,999999,87.00,0.09,22.80,3378.95,3.69,0.543,autocracy,N/A
1522,132,9,13,4,1,25111940,15000,99,55.00,0.18,13.40,1229.25,1.04,0.518,autocracy,N/A
1523,42,10,6,5,5,907229,190,0,75.00,0.10,14.30,3362.82,2.81,0.796,autocracy,N/A
1524,59,10,4,4,6,243220031,840000,23000,35.00,0.15,29.20,2261.25,1.96,0.727,democracy,republic
1525,23,10,28,6,5,14276813,64000,4900,61.00,0.09,19.40,738.05,1.39,0.430,autocracy,N/A
1526,90,10,7,5,3,22391742,79000,52000,55.00,0.36,11.30,520.40,0.48,0.253,autocracy,N/A
1527,79,10,6,5,3,14395793,51000,33000,44.00,0.56,9.80,438.21,0.60,0.352,democracy,republic
1528,80,10,22,4,5,28124774,20000,2200,86.00,0.10,18.80,7292.49,9.17,0.843,autocracy,N/A
1529,95,10,16,4,3,15943670,19000,2100,53.00,0.26,4.90,464.06,0.43,0.157,autocracy,N/A
1530,96,10,6,5,3,162049467,355000,91000,25.00,0.41,4.20,1911.61,0.36,0.199,autocracy,N/A
1531,113,10,6,6,5,4968553,1800,81,87.00,0.05,13.30,38927.21,29.01,0.636,autocracy,N/A
1532,123,10,16,5,3,6551864,5100,1300,59.00,0.26,6.10,540.61,0.62,0.248,autocracy,N/A
1533,127,10,6,5,3,31451153,67000,38000,62.00,0.29,8.30,799.97,0.69,0.279,autocracy,N/A
1534,128,10,19,5,2,46623735,53000,6000,68.00,0.22,27.40,2639.39,5.63,0.873,democracy,republic
1535,129,10,9,5,4,3310088,810,130,87.00,0.11,22.40,9451.93,6.84,0.888,democracy,republic
1536,52,11,16,4,3,10396079,19000,3300,57.00,0.24,6.30,672.42,0.48,0.162,autocracy,N/A
1537,23,11,28,6,5,14500733,64000,4000,64.00,0.09,19.30,785.50,1.52,0.444,autocracy,N/A
1538,103,11,12,5,5,96337130,512000,3000,32.00,0.06,22.50,2217.47,2.20,0.496,democracy,republic
